THUMB_TIP e MIDDLE_FINGER_TIP
45,34
45,58
49,24
52,16
52,52
49,89
50,57
49,99
49,61
49,93
52,83
51,84
52,52
52,62
52,45
51,31
52,33
53,42
53,52
53,93
53,93
53,72
50,84
53,02
52,97
53,00
52,97
53,31
53,62
52,21
51,38
53,47
52,57
53,23
53,25
52,93
51,15
50,71
53,23
52,88
51,45
53,72
51,65
50,88
50,81
54,47
53,13
51,15
51,44
52,93
51,03
51,00
53,15
53,85
53,40
51,94
51,10
51,55
51,47
54,35
54,34
53,86
52,27
52,45
53,03
53,78
53,85
53,32
55,25
53,03
54,37
51,08
51,65
52,50
54,97
54,12
53,12
53,36
52,67
53,59
54,96
55,67
55,68
54,17
54,88
53,71
53,59
51,61
56,69
55,07
53,45
54,10
53,75
53,48
53,22
55,81
55,33
54,00
54,17
56,27
55,03
53,41
56,38
55,88
54,47
54,24
55,44
54,55
53,43
55,43
55,73
53,09
53,66
54,58
52,68
52,94
55,63
54,62
52,98
54,11
53,61
52,69
52,61
54,87
54,73
54,82
52,89
52,57
51,66
51,18
52,31
52,85
53,24
52,20
52,12
51,24
50,83
51,64
53,57
53,30
53,36
52,78
53,45
52,04
52,23
53,80
53,41
51,98
52,15
52,17
51,28
51,30
51,56
52,40
49,81
50,64
51,75
50,83
50,69
53,79
52,92
52,65
54,39
53,49
52,53
52,42
54,75
54,77
54,53
56,91
56,45
61,25
61,07
60,13
60,28
59,78
64,60
64,19
65,36
65,35
64,21
64,33
64,79
64,10
66,69
67,52
65,56
65,21
65,34
64,97
64,36
65,39
66,18
66,16
65,37
66,09
65,71
65,45
67,21
66,81
66,09
65,51
65,11
63,98
63,42
65,76
66,11
65,58
65,05
65,10
65,08
64,89
65,42
65,23
63,81
65,09
65,46
65,07
64,80
65,39
66,34
67,45
67,44
67,71
67,84
68,39
65,84
67,49
67,21
63,28
62,88
61,03
58,35
58,52
61,62
62,04
61,16
60,48
59,24
58,48
58,93
60,03
60,86
59,85
60,63
60,71
60,57
60,37
61,73
62,05
62,26
60,51
59,50
59,90
60,05
62,05
61,70
62,71
63,05
63,54
68,38
64,75
53,55
60,12
59,64
59,71
60,69
59,90
60,65
60,78
61,24
61,36
59,09
60,84
57,49
60,61
72,46
66,41
62,00
60,44
60,53
62,76
63,53
64,39
64,43
66,27
66,60
68,71
65,86
61,26
62,45
62,34
61,79
62,97
62,85
57,28
49,66
55,31
21,23
33,99
46,64
46,37
47,20
46,71
46,98
47,61
48,12
48,09
48,40
48,23
48,19
48,05
47,72
47,34
47,39
45,99
46,44
45,07
45,21
44,07
44,09
